p_date,ticker_code,EPS_Q_EST,REV_Q_EST,EPS_A_EST,REV_A_EST,EPS_Q_EST_FP,REV_Q_EST_FP,EPS_A_EST_FP,REV_A_EST_FP,EPS_LT,PRICE_LT,REV_Q_ACT,NI_Q_ACT,REV_A_ACT,NI_A_ACT,ACT_CLOSE_PRICE,ACT_OPEN_PRICE,ACT_HIGH_PRICE,ACT_LOW_PRICE,ACT_VOLUME
6/21/18,GOOGL,8.33186325,33059.70833,56.495233,182956.2083,0,0,0,0,15.763114,1258.64,22433.25,4869.5,111024,12662,1169.44,1185.51,1190.333,1163.48,2248.277
6/22/18,GOOGL,8.33186325,33059.70833,56.495233,182956.2083,0,0,0,0,15.763114,1258.64,22433.25,4869.5,111024,12662,1169.29,1171.495,1175,1159.65,1711.003
6/25/18,GOOGL,8.33186325,33059.70833,56.495233,182956.2083,0,0,0,0,15.763114,1258.64,22433.25,4869.5,111024,12662,1139.28,1155,1155.99,1119.9,2884.131
6/26/18,GOOGL,8.33186325,33059.70833,56.495233,182956.2083,0,0,0,0,15.763114,1258.64,22433.25,4869.5,111024,12662,1132.62,1144.14,1146.87,1129,1734.414
6/27/18,GOOGL,8.33186325,33059.70833,56.495233,182956.2083,0,0,44196,0,15.763114,1258.64,22433.25,4869.5,111024,12662,1116.94,1136,1146.21,1116.7,1726.866
6/28/18,GOOGL,8.33186325,33059.70833,56.557826,183170.5,0,0,44196,44196,15.763114,1259.89,22433.25,4869.5,111024,12662,1126.78,1112.39,1134,1106.072,1486.675
6/29/18,GOOGL,8.33186325,33059.70833,56.557826,183170.5,0,0,0,0,15.763114,1259.89,22433.25,4869.5,111024,12662,1129.19,1132.31,1141.359,1127.02,1578.116
7/2/18,GOOGL,8.33186325,33059.70833,56.487904,181619.44,0,0,44196,44196,15.763114,1263.55122,22433.25,4869.5,111024,12662,1142.11,1115.35,1142.99,1106.6,1161.04
7/3/18,GOOGL,8.33186325,33059.70833,56.487904,209281.5714,0,0,44196,44561,15.056967,1263.55122,22433.25,4869.5,111024,12662,1116.28,1149.42,1149.91,1114.43,822.394
7/4/18,GOOGL,8.33186325,33059.70833,56.487904,209281.5714,0,0,44196,0,15.056967,1263.55122,22433.25,4869.5,111024,12662,1116.28,1149.42,1149.91,1114.43,0
7/5/18,GOOGL,8.33186325,33059.70833,66.17125,209754.8571,0,0,44561,44561,15.056967,1263.55122,22433.25,4869.5,111024,12662,1141.29,1124.6,1144.14,1123.12,1429.71
7/6/18,GOOGL,8.33186325,33059.70833,66.17125,209754.8571,0,0,0,0,15.056967,1263.55122,22433.25,4869.5,111024,12662,1155.08,1141.77,1156.2,1137.24,1090.967
7/9/18,GOOGL,8.33186325,33059.70833,65.3925,209737,0,0,44561,44561,15.056967,1266.8,22433.25,4869.5,111024,12662,1167.28,1160,1167.93,1157.234,1079.201
7/10/18,GOOGL,8.33186325,33059.70833,66.17125,209737,0,0,44561,0,15.056967,1266.8,22433.25,4869.5,111024,12662,1167.14,1169.99,1173.5,1162.56,1066.704
7/11/18,GOOGL,8.33186325,33059.70833,47.905972,135195.2424,0,0,43830,43465,15.056967,1266.8,22433.25,4869.5,111024,12662,1171.46,1155.62,1180.44,1155.375,1662.633
7/12/18,GOOGL,8.33186325,33059.70833,66.16875,135195.2424,0,0,44561,0,15.006967,1271.680952,22433.25,4869.5,111024,12662,1201.26,1174.86,1201.986,1173.1,2207.431
7/13/18,GOOGL,8.33186325,33059.70833,66.28125,209399.8571,0,0,44561,44561,15.006967,1273.109524,22433.25,4869.5,111024,12662,1204.42,1202.8,1210.44,1195.29,1631.857
7/16/18,GOOGL,8.33186325,33059.70833,44.387251,135118.8824,0,0,43465,43465,15.006967,1273.109524,22433.25,4869.5,111024,12662,1196.51,1203.81,1208.71,1193.401,1339.237
7/17/18,GOOGL,8.33186325,33059.70833,44.386373,135195.5429,0,0,43465,43465,15.056967,1273.109524,22433.25,4869.5,111024,12662,1213.08,1182.74,1218.76,1182,2008.133
7/18/18,GOOGL,8.33186325,33059.70833,56.668377,182444.3846,0,0,44196,44196,15.056967,1276.680952,22433.25,4869.5,111024,12662,1212.91,1208.53,1221.59,1204.56,1947.397
7/19/18,GOOGL,8.33186325,33059.70833,56.514235,181132.3704,0,0,44196,44196,15.056967,1279.657143,22433.25,4869.5,111024,12662,1199.1,1206.65,1216.48,1197.734,1916.892
7/20/18,GOOGL,8.33186325,33059.70833,66.35375,209662.4286,0,0,44561,44561,15.650757,1282.27619,22433.25,4869.5,111024,12662,1197.88,1199.24,1210.765,1196.59,1898.376
7/23/18,GOOGL,8.33186325,33059.70833,66.35375,209662.4286,0,0,0,0,15.650757,1282.27619,22433.25,4869.5,111024,12662,1211,1195.66,1215.1,1192.01,3272.304
7/24/18,GOOGL,8.33186325,33059.70833,64.09,221761.5714,0,0,44561,44561,16.280944,1366.833333,32758,3195,111024,12662,1258.15,1271,1275,1244.14,5380.032
7/25/18,GOOGL,8.33186325,33059.70833,64.09,221761.5714,0,0,0,0,16.280944,1366.833333,32758,3195,111024,12662,1275.94,1252.62,1278.24,1249.05,2575.437
7/26/18,GOOGL,8.33186325,33059.70833,64.09,221761.5714,0,0,0,0,16.280944,1366.833333,32758,3195,111024,12662,1285.5,1267.18,1287.4,1263,2734.302
7/27/18,GOOGL,8.33186325,33059.70833,48.30117,221761.5714,0,0,43830,0,16.280944,1369.428571,32758,3195,111024,12662,1252.89,1289.12,1291.44,1244.495,2418.09
7/30/18,GOOGL,8.33186325,33059.70833,48.30117,221761.5714,0,0,0,0,16.280944,1369.428571,32758,3195,111024,12662,1230.04,1245.05,1252.89,1224.17,2194.837
7/31/18,GOOGL,8.33186325,33059.70833,48.30117,221761.5714,0,0,0,0,16.280944,1369.428571,32758,3195,111024,12662,1227.22,1231.71,1241.21,1216.19,1969.111
8/1/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,43465,16.280944,1369.428571,32758,3195,111024,12662,1232.99,1239.11,1245.9,1224.94,1849.74
8/2/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1241.13,1218.5,1244.41,1218.06,1735.18
8/3/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1238.16,1245.18,1246.52,1229.42,1063.244
8/6/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1237.67,1241.61,1242.462,1230.53,1105.916
8/7/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1255.84,1252.01,1266.08,1251.8,2125.256
8/8/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1261.33,1256.72,1271.72,1252.12,1718.664
8/9/18,GOOGL,8.33186325,33059.70833,48.30117,134621.9167,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1264.46,1262.73,1271.965,1260.101,1366.318
8/10/18,GOOGL,8.33186325,33059.70833,56.978694,184776.1111,0,0,44196,44196,16.280944,1373.560976,32758,3195,111024,12662,1252.51,1259.18,1261.2,1247.163,1334.387
8/13/18,GOOGL,8.33186325,33059.70833,56.978694,184776.1111,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1248.64,1251.2,1265.97,1247.03,1380.882
8/14/18,GOOGL,8.33186325,33059.70833,40.603827,184776.1111,0,0,43465,0,16.280944,1373.560976,32758,3195,111024,12662,1258.14,1252.5,1260.59,1239.54,1403.991
8/15/18,GOOGL,8.33186325,33059.70833,40.603827,184776.1111,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1232.22,1244.28,1251.98,1226.245,1852.558
8/16/18,GOOGL,8.33186325,33059.70833,48.320739,184776.1111,0,0,43830,0,16.280944,1373.560976,32758,3195,111024,12662,1224.06,1241.99,1243.697,1219.63,1608.799
8/17/18,GOOGL,8.33186325,33059.70833,48.320739,184776.1111,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1215.85,1222.04,1226.955,1204,1654.629
8/20/18,GOOGL,8.33186325,33059.70833,48.320739,184776.1111,0,0,0,0,16.280944,1373.560976,32758,3195,111024,12662,1221.95,1220.66,1225.91,1208.7,1111.173
8/21/18,GOOGL,8.33186325,33059.70833,64.107778,221831,0,0,44561,44561,15.15285,1377.463415,32758,3195,111024,12662,1217.41,1223.02,1232.76,1215.03,1154.093
8/22/18,GOOGL,8.33186325,33059.70833,64.107778,221831,0,0,0,0,15.15285,1377.463415,32758,3195,111024,12662,1221.75,1214.22,1226.53,1213.22,1114.832
8/23/18,GOOGL,8.33186325,33059.70833,64.107778,221831,0,0,0,0,15.15285,1377.463415,32758,3195,111024,12662,1221.16,1219.88,1235.17,1219.349,1233.347
8/24/18,GOOGL,8.33186325,33059.70833,55.838603,186355.1923,0,0,44196,44196,15.15285,1377.463415,32758,3195,111024,12662,1236.75,1226,1237.4,1221.42,1222.653
8/27/18,GOOGL,8.33186325,33059.70833,55.838603,186355.1923,0,0,0,0,15.15285,1377.463415,32758,3195,111024,12662,1256.27,1244.14,1257.87,1240.68,1428.992
8/28/18,GOOGL,8.33186325,33059.70833,55.838603,186355.1923,0,0,0,0,15.15285,1377.463415,32758,3195,111024,12662,1245.86,1255.9,1256.56,1242.97,1366.516
8/29/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,44196,44196,15.15285,1382.097561,32758,3195,111024,12662,1264.65,1255,1267.17,1252.8,1846.615
8/30/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1382.097561,32758,3195,111024,12662,1254.44,1263.4,1269.49,1247.21,1505.219
8/31/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1382.097561,32758,3195,111024,12662,1231.8,1252.21,1252.545,1225.755,2115.424
9/4/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1382.097561,32758,3195,111024,12662,1211.31,1222.52,1227.87,1206.56,2072.869
9/5/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1382.097561,32758,3195,111024,12662,1199.1,1209.22,1214.87,1175.34,2699.394
9/6/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1382.097561,32758,3195,111024,12662,1183.99,1198.57,1198.986,1163.61,2342.722
9/7/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1382.097561,32758,3195,111024,12662,1177.59,1172,1188.545,1169.27,1633.19
9/10/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1175.06,1184.2,1186.66,1170.61,1383.938
9/11/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1189.99,1171.1,1190.94,1165.95,1462.688
9/12/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1171.6,1182,1190.694,1166.16,1785.833
9/13/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1182.14,1179.7,1187.86,1169.22,2003.418
9/14/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1177.98,1188,1188,1173.52,1208.767
9/17/18,GOOGL,8.33186325,33059.70833,55.802741,186521,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1159.83,1177.77,1181.82,1158.455,1704.79
9/18/18,GOOGL,8.33186325,33059.70833,64.107778,221831,0,0,44561,44561,15.15285,1383.317073,32758,3195,111024,12662,1167.11,1162.66,1181.33,1161.425,1615.701
9/19/18,GOOGL,8.33186325,33059.70833,64.107778,135417.5758,0,0,0,43465,15.15285,1383.317073,32758,3195,111024,12662,1174.27,1168.96,1176.27,1158.615,1298.084
9/20/18,GOOGL,8.33186325,33059.70833,47.895257,135417.5758,0,0,43830,0,15.15285,1383.317073,32758,3195,111024,12662,1191.57,1180.67,1194,1176.25,1462.455
9/21/18,GOOGL,8.33186325,33059.70833,47.895257,135417.5758,0,0,0,0,15.15285,1383.317073,32758,3195,111024,12662,1172.12,1194.92,1196.58,1172.06,4561.119
9/24/18,GOOGL,8.33186325,33059.70833,47.895257,135417.5758,0,0,0,0,15.15285,1392.770732,32758,3195,111024,12662,1179.56,1159.41,1185.19,1151.5,1557.479
9/25/18,GOOGL,8.33186325,33059.70833,55.877569,135417.5758,0,0,44196,0,15.15285,1392.770732,32758,3195,111024,12662,1193.89,1184.25,1196.86,1174.09,1657.809
9/26/18,GOOGL,8.33186325,33059.70833,55.877569,221831,0,0,0,44561,15.15285,1392.770732,32758,3195,111024,12662,1194.06,1193.69,1207.24,1185.397,1882.524
9/27/18,GOOGL,8.33186325,33059.70833,56.046534,186718.2692,0,0,44196,44196,15.15285,1393.990244,32758,3195,111024,12662,1207.36,1200,1216.86,1198.05,1813.652
9/28/18,GOOGL,8.33186325,33059.70833,56.046534,186718.2692,0,0,0,0,15.15285,1393.990244,32758,3195,111024,12662,1207.08,1204.09,1208.45,1197.83,1780.759
10/1/18,GOOGL,8.33186325,33059.70833,56.046534,186718.2692,0,0,0,44196,15.15285,1393.990244,32758,3195,111024,12662,1208.53,1213,1224.2,1203.19,1659.364
10/2/18,GOOGL,8.33186325,33059.70833,48.000257,163114.1212,0,0,43830,43830,15.15285,1393.990244,32758,3195,111024,12662,1207.64,1206.67,1224.52,1199.66,2008.956
10/3/18,GOOGL,8.33186325,33059.70833,64.086667,221726.4286,0,0,44561,44561,15.15285,1393.990244,32758,3195,111024,12662,1211.53,1212,1214.18,1202.15,1312.686
10/4/18,GOOGL,8.33186325,33059.70833,64.086667,221726.4286,0,0,0,0,15.15285,1393.990244,32758,3195,111024,12662,1177.07,1205.03,1205.9,1163.845,2328.778
10/5/18,GOOGL,8.33186325,33059.70833,40.1624,221726.4286,0,0,43465,0,15.15285,1393.990244,32758,3195,111024,12662,1167.83,1176,1182,1154.32,1593.012
10/8/18,GOOGL,8.33186325,33059.70833,40.085341,162120.9394,0,0,43465,43830,15.15285,1393.990244,32758,3195,111024,12662,1155.92,1160,1175.86,1135.4,2309.539
10/9/18,GOOGL,8.33186325,33059.70833,64.083333,163135.7813,0,0,44561,43830,15.15285,1393.990244,32758,3195,111024,12662,1145.17,1151.31,1161.55,1144.17,1684.728
10/10/18,GOOGL,8.33186325,33059.70833,56.091054,188385.44,0,0,44196,44196,15.15285,1398.553846,32758,3195,111024,12662,1092.16,1136.4,1137.02,1091.51,2949.006
10/11/18,GOOGL,8.33186325,33059.70833,63.487778,222396.1429,0,0,44561,44561,15.39285,1396.758974,32758,3195,111024,12662,1090.74,1079.04,1116.055,1075.89,3384.775
10/12/18,GOOGL,8.33186325,33059.70833,55.905607,188430.08,0,0,44196,44196,15.39285,1396.758974,32758,3195,111024,12662,1120.54,1119.64,1125.83,1095.025,2468.92
10/15/18,GOOGL,8.33186325,33059.70833,55.88775,188383.32,0,0,44196,44196,15.39285,1396.758974,32758,3195,111024,12662,1102.44,1118,1121.795,1098.22,1503.956
10/16/18,GOOGL,8.33186325,33059.70833,55.88775,164373.125,0,0,0,43830,15.39285,1395.59,32758,3195,111024,12662,1133.08,1113.48,1136.37,1111.75,1918.879
10/17/18,GOOGL,8.33186325,33059.70833,55.88775,164373.125,0,0,0,0,15.39285,1395.59,32758,3195,111024,12662,1127.59,1140,1147,1114,1782.614
10/18/18,GOOGL,8.33186325,33059.70833,63.013333,221255.5714,0,0,44561,44561,15.39285,1398.715,32758,3195,111024,12662,1097.91,1130,1132.35,1086.34,2307.596
10/19/18,GOOGL,8.33186325,33059.70833,64.074,222946.875,0,0,44561,44561,15.39285,1398.715,32758,3195,111024,12662,1105.18,1103.71,1120.95,1097.03,2064.289
10/22/18,GOOGL,8.33186325,33059.70833,55.904996,188359,0,0,44196,44196,15.39285,1399.34,32758,3195,111024,12662,1111.37,1112.51,1121.69,1100,1355.842
10/23/18,GOOGL,8.33186325,33059.70833,64.049,222835.75,0,0,44561,44561,15.31627,1399.34,32758,3195,111024,12662,1114.91,1091.29,1118,1079.01,1884.255
10/24/18,GOOGL,8.33186325,33059.70833,64.049,222835.75,0,0,0,0,15.31627,1399.34,32758,3195,111024,12662,1057.12,1115,1116.62,1055.06,2464.295
10/25/18,GOOGL,8.33186325,33059.70833,47.856938,222835.75,0,0,43830,0,15.31627,1399.34,32758,3195,111024,12662,1103.59,1080.3,1117.82,1075.545,3647.814
10/26/18,GOOGL,8.33186325,33059.70833,63.258,221047,0,0,44561,44561,15.02462,1367.014634,33656,9192,111024,12662,1083.75,1048.33,1117,1042.23,5321.883
10/29/18,GOOGL,8.33186325,33059.70833,54.600113,191609.68,0,0,44196,44196,15.02462,1365.55122,33656,9192,111024,12662,1034.73,1096.54,1108.83,1007.2,4064.452
10/30/18,GOOGL,8.33186325,33059.70833,54.600113,191609.68,0,0,0,0,15.02462,1365.55122,33656,9192,111024,12662,1049.51,1020.01,1050.9,1013.97,2988.418
10/31/18,GOOGL,8.33186325,33059.70833,54.600113,191609.68,0,0,0,0,15.02462,1365.55122,33656,9192,111024,12662,1090.58,1068.2,1108,1068.2,3545.821
11/1/18,GOOGL,8.33186325,33059.70833,63.437,220801.6667,0,0,44561,44561,13.593275,1363.315,33656,9192,111024,12662,1085.98,1091.4,1099.9,1077.82,2006.575
11/2/18,GOOGL,8.33186325,33059.70833,63.437,220801.6667,0,0,0,0,13.593275,1360.815,33656,9192,111024,12662,1071.49,1089,1098,1067.66,2172.215
11/5/18,GOOGL,8.33186325,33059.70833,63.437,220801.6667,0,0,0,0,13.593275,1360.815,33656,9192,111024,12662,1055.73,1072.53,1073.35,1034,2267.87
11/6/18,GOOGL,8.33186325,33059.70833,63.437,220801.6667,0,0,0,0,13.593275,1360.815,33656,9192,111024,12662,1069.57,1055.02,1079.82,1053.61,1433.013
11/7/18,GOOGL,8.33186325,33059.70833,63.437,220801.6667,0,0,0,0,13.593275,1360.815,33656,9192,111024,12662,1108.24,1083.49,1109.93,1080.59,2169.392
11/8/18,GOOGL,8.33186325,33059.70833,63.437,220801.6667,0,0,0,0,13.593275,1360.815,33656,9192,111024,12662,1094.63,1107.3,1108.22,1084.36,1685.193
11/9/18,GOOGL,8.33186325,33059.70833,54.60178,220801.6667,0,0,44196,0,13.593275,1360.815,33656,9192,111024,12662,1077.02,1084.02,1088.35,1064.26,1743.298
11/12/18,GOOGL,8.33186325,33059.70833,47.164859,220801.6667,0,0,43830,0,13.593275,1360.815,33656,9192,111024,12662,1049.36,1073.13,1074.1,1040.35,1700.091
11/13/18,GOOGL,8.33186325,33059.70833,47.164859,220801.6667,0,0,0,0,13.593275,1360.44,33656,9192,111024,12662,1047.97,1054.81,1066.665,1040.4,1287.475
11/14/18,GOOGL,8.33186325,33059.70833,47.169474,163021,0,0,43830,43830,13.593275,1360.44,33656,9192,111024,12662,1054.58,1060,1065.79,1041.11,1733.302
11/15/18,GOOGL,8.33186325,33059.70833,47.169474,163021,0,0,0,0,13.593275,1360.44,33656,9192,111024,12662,1071.05,1051.46,1078.87,1041.292,2079.154
11/16/18,GOOGL,8.33186325,33059.70833,47.169474,163021,0,0,0,0,13.593275,1360.44,33656,9192,111024,12662,1068.27,1065.23,1072.44,1054.9,1768.308
11/19/18,GOOGL,8.33186325,33059.70833,47.169474,163021,0,0,0,0,13.593275,1360.44,33656,9192,111024,12662,1027.42,1063.39,1068,1022.869,2284.191
11/20/18,GOOGL,8.33186325,33059.70833,47.169474,163021,0,0,0,0,13.593275,1360.44,33656,9192,111024,12662,1030.45,1007.29,1037.35,1002.21,2722.934
11/21/18,GOOGL,8.33186325,33059.70833,47.176738,163021,0,0,43830,0,13.593275,1357.990244,33656,9192,111024,12662,1043.43,1045.31,1054.705,1039.455,1485.172
11/22/18,GOOGL,8.33186325,33059.70833,47.176738,163021,0,0,0,0,13.593275,1357.990244,33656,9192,111024,12662,1043.43,1045.31,1054.705,1039.455,0
11/23/18,GOOGL,8.33186325,33059.70833,54.502447,191600.76,0,0,44196,44196,13.593275,1355.55122,33656,9192,111024,12662,1030.1,1033.5,1043,1028.52,708.859
11/26/18,GOOGL,8.33186325,33059.70833,54.502447,191600.76,0,0,0,0,13.593275,1355.55122,33656,9192,111024,12662,1055.94,1044,1057,1039.77,1577.941
11/27/18,GOOGL,8.33186325,33059.70833,54.502447,162914.0606,0,0,0,43830,13.593275,1355.55122,33656,9192,111024,12662,1052.28,1051.34,1066.76,1045.5,1652.433
11/28/18,GOOGL,8.33186325,33059.70833,54.502447,162914.0606,0,0,0,0,13.593275,1355.55122,33656,9192,111024,12662,1091.79,1057.46,1092.858,1042.95,2302.121
11/29/18,GOOGL,8.33186325,33059.70833,54.502447,162914.0606,0,0,0,0,14.820886,1355.55122,33656,9192,111024,12662,1094.58,1083.53,1100.15,1082,1550.523
11/30/18,GOOGL,8.33186325,33059.70833,54.502447,162914.0606,0,0,0,0,14.820886,1355.55122,33656,9192,111024,12662,1109.65,1095.63,1109.65,1083.18,2983.34
12/3/18,GOOGL,8.33186325,33059.70833,54.502447,162914.0606,0,0,0,0,14.820886,1355.55122,33656,9192,111024,12662,1116.36,1132.16,1135,1111.73,2876.449
12/4/18,GOOGL,8.33186325,33059.70833,63.981818,221048.2,0,0,44561,44561,14.820886,1354.942857,33656,9192,111024,12662,1062.47,1112.99,1114.24,1060.775,2281.485
12/5/18,GOOGL,8.33186325,33059.70833,63.981818,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1062.47,1112.99,1114.24,1060.775,0
12/6/18,GOOGL,8.33186325,33059.70833,63.981818,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1078.08,1045,1079.42,1042.48,2371.825
12/7/18,GOOGL,8.33186325,33059.70833,63.981818,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1046.58,1072.23,1085.03,1039.37,2134.111
12/10/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,43465,0,14.820886,1354.942857,33656,9192,111024,12662,1053.18,1042.94,1059.6,1033,1682.646
12/11/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1061.65,1066.94,1070.4,1050.1,1692.576
12/12/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1073.73,1077.08,1091.733,1071.97,1447.973
12/13/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1073.54,1075.67,1088.42,1064.994,1249.403
12/14/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1051.71,1060.02,1071.72,1049.37,1817.949
12/17/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1025.65,1047.01,1062.38,1016.63,2496.551
12/18/18,GOOGL,8.33186325,33059.70833,41.716182,221048.2,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1043.41,1034,1059.69,1030.48,2182.019
12/19/18,GOOGL,8.33186325,33059.70833,41.723434,221048.2,0,0,43465,0,14.820886,1354.942857,33656,9192,111024,12662,1035.46,1047.29,1075.71,1019.43,2913.237
12/20/18,GOOGL,8.33186325,33059.70833,54.71269,191637.0385,0,0,44196,44196,14.820886,1354.942857,33656,9192,111024,12662,1023.58,1026,1047.44,1007.865,2683.67
12/21/18,GOOGL,8.33186325,33059.70833,54.71269,191637.0385,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,991.25,1032.04,1037.67,981.19,5232.49
12/24/18,GOOGL,8.33186325,33059.70833,54.71269,191637.0385,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,984.67,984.32,1012.12,977.6599,1817.955
12/26/18,GOOGL,8.33186325,33059.70833,54.71269,191637.0385,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1047.85,997.99,1048.45,992.645,2315.862
12/27/18,GOOGL,8.33186325,33059.70833,54.71269,191637.0385,0,0,0,0,14.820886,1354.942857,33656,9192,111024,12662,1052.9,1026.2,1053.34,1007,2299.806
12/28/18,GOOGL,8.33186325,33059.70833,63.685455,220950.3,0,0,44561,44561,14.820886,1353.752381,33656,9192,111024,12662,1046.68,1059.5,1064.23,1042,1718.352
12/31/18,GOOGL,8.33186325,33059.70833,63.685455,220950.3,0,0,0,0,14.820886,1353.752381,33656,9192,111024,12662,1044.96,1057.83,1062.99,1033.039,1655.504
1/2/19,GOOGL,8.33186325,33059.70833,63.391818,221429.5,0,0,44561,44561,14.820886,1349.02439,33656,9192,111024,12662,1054.68,1027.2,1060.79,1025.275,1593.395
1/3/19,GOOGL,8.33186325,33059.70833,63.391818,221429.5,0,0,0,0,14.820886,1349.02439,33656,9192,111024,12662,1025.47,1050.67,1066.26,1022.37,2097.957
1/4/19,GOOGL,8.33186325,33059.70833,63.84,223046.5455,0,0,44561,44561,14.343275,1353.414634,33656,9192,111024,12662,1078.07,1042.56,1080,1036.86,2301.428
1/7/19,GOOGL,8.33186325,33059.70833,63.84,223046.5455,0,0,0,0,14.343275,1353.414634,33656,9192,111024,12662,1075.92,1080.97,1082.7,1062.64,2372.667
1/8/19,GOOGL,8.33186325,33059.70833,47.313646,223046.5455,0,0,43830,0,14.343275,1353.414634,33656,9192,111024,12662,1085.37,1086,1093.35,1068.349,1770.654
1/9/19,GOOGL,8.33186325,33059.70833,63.84,223046.5455,0,0,44561,44561,14.180775,1355.75,33656,9192,111024,12662,1081.65,1087.99,1091.64,1074.37,1349.912
1/10/19,GOOGL,8.33186325,33059.70833,54.561447,192032.56,0,0,44196,44196,14.180775,1352.692308,33656,9192,111024,12662,1078.83,1074.94,1079.81,1064.68,1329.861
1/11/19,GOOGL,8.33186325,33059.70833,41.755461,192032.56,0,0,43465,0,14.180775,1352.692308,33656,9192,111024,12662,1064.47,1069.9,1073.37,1056.43,1543.238
1/14/19,GOOGL,8.33186325,33059.70833,47.272551,163123,0,0,43830,43830,14.180775,1352.692308,33656,9192,111024,12662,1051.51,1053.34,1058.45,1048.55,1424.486
1/15/19,GOOGL,8.33186325,33059.70833,41.755461,163122.9697,0,0,43465,43830,14.180775,1352.692308,33656,9192,111024,12662,1086.51,1058.01,1088.27,1054.44,1875.852
1/16/19,GOOGL,8.33186325,33059.70833,41.755461,163122.9697,0,0,0,0,14.180775,1352.692308,33656,9192,111024,12662,1089.51,1090,1102.36,1088.01,1914.041
1/17/19,GOOGL,8.33186325,33059.70833,41.755461,163122.9697,0,0,0,0,14.180775,1352.692308,33656,9192,111024,12662,1099.12,1087.99,1100.7,1083.255,1244.801
1/18/19,GOOGL,8.33186325,33059.70833,63.848333,222762.6364,0,0,44561,44561,14.180775,1355.125,33656,9192,111024,12662,1107.3,1108.59,1118,1099.283,2244.569
1/21/19,GOOGL,8.33186325,33059.70833,63.848333,222762.6364,0,0,0,0,14.180775,1355.125,33656,9192,111024,12662,1107.3,1108.59,1118,1099.283,0
1/22/19,GOOGL,8.33186325,33059.70833,54.587145,191620.6154,0,0,44196,44196,14.180775,1353.875,33656,9192,111024,12662,1078.63,1096,1098.97,1070.89,1981.594
1/23/19,GOOGL,8.33186325,33059.70833,54.587039,191620.6154,0,0,44196,0,14.229162,1353.875,33656,9192,111024,12662,1084.41,1086.86,1092.95,1067.57,1259.738
